epoch,step,train/loss_epoch,train/loss_step,val/error_h,val/error_u,val/error_v,val/loss,val/loss_best
0,0,,,0.38506799936294556,1.0549163818359375,1.2231731414794922,1.1248488426208496,1.1248488426208496
0,0,0.033089157193899155,,,,,,
1,1,,,0.34561222791671753,1.1365623474121094,1.4437079429626465,1.3687987327575684,1.1248488426208496
1,1,0.08691560477018356,,,,,,
2,2,,,0.38870182633399963,1.056641936302185,1.2421989440917969,1.1431097984313965,1.1248488426208496
2,2,1.9807614088058472,,,,,,
3,3,,,0.44860321283340454,1.019058108329773,1.2027231454849243,1.1152247190475464,1.1152247190475464
3,3,0.11788544058799744,,,,,,
4,4,,,0.5018554925918579,1.0178366899490356,1.2163856029510498,1.1644811630249023,1.1152247190475464
4,4,0.495412141084671,,,,,,
5,5,,,0.5230095982551575,0.9970653057098389,1.2316275835037231,1.1723108291625977,1.1152247190475464
5,5,1.004305362701416,,,,,,
6,6,,,0.5328809022903442,0.9706881642341614,1.2355049848556519,1.157738447189331,1.1152247190475464
6,6,1.0232774019241333,,,,,,
7,7,,,0.5400692820549011,0.9562363028526306,1.2171504497528076,1.1364341974258423,1.1152247190475464
7,7,0.9063307642936707,,,,,,
8,8,,,0.5369659066200256,0.9474425911903381,1.1804865598678589,1.0988247394561768,1.0988247394561768
8,8,0.8618167042732239,,,,,,
9,9,,,0.5175549983978271,0.9345478415489197,1.1482421159744263,1.047653079032898,1.047653079032898
9,9,0.795450747013092,,,,,,
10,10,,,0.4792062044143677,0.9197080135345459,1.1418160200119019,0.9989399313926697,0.9989399313926697
10,10,0.6575602293014526,,,,,,
11,11,,,0.4397886395454407,0.9095631837844849,1.164489984512329,0.976567268371582,0.976567268371582
11,11,0.5141114592552185,,,,,,
12,12,,,0.41276752948760986,0.9053604602813721,1.1977477073669434,0.9781306982040405,0.976567268371582
12,12,0.43073588609695435,,,,,,
13,13,,,0.39610555768013,0.9054433107376099,1.219327688217163,0.9832152724266052,0.976567268371582
13,13,0.37722596526145935,,,,,,
14,14,,,0.39240288734436035,0.9121167659759521,1.2251077890396118,0.9911876320838928,0.976567268371582
14,14,0.27325016260147095,,,,,,
15,15,,,0.4006896913051605,0.9260179996490479,1.2228009700775146,1.0074399709701538,0.976567268371582
15,15,0.16229958832263947,,,,,,
16,16,,,0.4075126051902771,0.9410514235496521,1.2190479040145874,1.0230319499969482,0.976567268371582
16,16,0.11917633563280106,,,,,,
17,17,,,0.40432974696159363,0.9502397179603577,1.2177667617797852,1.0286598205566406,0.976567268371582
17,17,0.12265100330114365,,,,,,
18,18,,,0.39390045404434204,0.9521799683570862,1.2217000722885132,1.026740550994873,0.976567268371582
18,18,0.12936341762542725,,,,,,
19,19,,,0.38337254524230957,0.9503120183944702,1.230530023574829,1.0249829292297363,0.976567268371582
19,19,0.13685429096221924,,,,,,
20,20,,,0.3773552179336548,0.9478493332862854,1.2402629852294922,1.0262773036956787,0.976567268371582
20,20,0.16050775349140167,,,,,,
21,21,,,0.37529435753822327,0.9452361464500427,1.2458997964859009,1.0268194675445557,0.976567268371582
21,21,0.1922154575586319,,,,,,
22,22,,,0.37715041637420654,0.9430835247039795,1.2453197240829468,1.0254781246185303,0.976567268371582
22,22,0.19592483341693878,,,,,,
23,23,,,0.3848148286342621,0.9424029588699341,1.239802598953247,1.0253609418869019,0.976567268371582
23,23,0.1688409447669983,,,,,,
24,24,,,0.3960712254047394,0.9418199062347412,1.2309269905090332,1.0252074003219604,0.976567268371582
24,24,0.14471910893917084,,,,,,
25,25,,,0.40504786372184753,0.9384955167770386,1.2196146249771118,1.0194597244262695,0.976567268371582
25,25,0.13293807208538055,,,,,,
26,26,,,0.4082563519477844,0.9305765628814697,1.2076877355575562,1.005423903465271,0.976567268371582
26,26,0.1204114481806755,,,,,,
27,27,,,0.40698421001434326,0.9185474514961243,1.197463035583496,0.9860903024673462,0.976567268371582
27,27,0.10149972885847092,,,,,,
28,28,,,0.4048422574996948,0.9051888585090637,1.1889375448226929,0.966427206993103,0.966427206993103
28,28,0.08463254570960999,,,,,,
29,29,,,0.40466511249542236,0.8937637805938721,1.1793135404586792,0.9491935968399048,0.9491935968399048
29,29,0.07875511050224304,,,,,,
30,30,,,0.4076575040817261,0.8857516646385193,1.1668437719345093,0.9351924657821655,0.9351924657821655
30,30,0.08016427606344223,,,,,,
31,31,,,0.4142012596130371,0.8805469274520874,1.1537213325500488,0.9257050156593323,0.9257050156593323
31,31,0.07890547066926956,,,,,,
32,32,,,0.4232558310031891,0.8768563270568848,1.1435024738311768,0.9214392304420471,0.9214392304420471
32,32,0.07514619082212448,,,,,,
33,33,,,0.4313567578792572,0.8736416697502136,1.1370867490768433,0.9197499752044678,0.9197499752044678
33,33,0.07643912732601166,,,,,,
34,34,,,0.4346199333667755,0.8701698780059814,1.1331732273101807,0.9163105487823486,0.9163105487823486
34,34,0.08188242465257645,,,,,,
35,35,,,0.4319959878921509,0.8660839796066284,1.1314105987548828,0.909756064414978,0.909756064414978
35,35,0.08307618647813797,,,,,,
36,36,,,0.42567771673202515,0.8616830110549927,1.1325689554214478,0.9024345874786377,0.9024345874786377
36,36,0.07878052443265915,,,,,,
