epoch,step,train/loss_epoch,train/loss_step,val/error_h,val/error_u,val/error_v,val/loss,val/loss_best
0,0,,,0.40753746032714844,1.3054405450820923,1.5507936477661133,1.7082266807556152,1.7082266807556152
0,0,0.044640619307756424,,,,,,
1,1,,,0.42666497826576233,1.1031389236450195,1.2535818815231323,1.2264008522033691,1.2264008522033691
1,1,8.255572319030762,,,,,,
2,2,,,0.46836182475090027,1.0036355257034302,1.182265043258667,1.0994365215301514,1.0994365215301514
2,2,0.6149224042892456,,,,,,
3,3,,,0.5106886029243469,1.0023880004882812,1.2020469903945923,1.145620346069336,1.0994365215301514
3,3,0.5141915082931519,,,,,,
4,4,,,0.5444288849830627,1.009711742401123,1.2279958724975586,1.2005140781402588,1.0994365215301514
4,4,1.2913411855697632,,,,,,
5,5,,,0.5545074939727783,0.9827297329902649,1.2482354640960693,1.1978172063827515,1.0994365215301514
5,5,1.8525606393814087,,,,,,
6,6,,,0.5627531409263611,0.942423403263092,1.2653160095214844,1.1796040534973145,1.0994365215301514
6,6,1.5923243761062622,,,,,,
7,7,,,0.5814226269721985,0.9110122323036194,1.280385136604309,1.1793588399887085,1.0994365215301514
7,7,1.2082303762435913,,,,,,
8,8,,,0.6056486964225769,0.8940077424049377,1.2895996570587158,1.1942720413208008,1.0994365215301514
8,8,1.0886850357055664,,,,,,
9,9,,,0.6263687610626221,0.8867630958557129,1.2895913124084473,1.2082713842391968,1.0994365215301514
9,9,1.1329830884933472,,,,,,
10,10,,,0.6391465663909912,0.8828219771385193,1.2818620204925537,1.2117220163345337,1.0994365215301514
10,10,1.1849983930587769,,,,,,
11,11,,,0.6437844038009644,0.8770405054092407,1.270226240158081,1.2024329900741577,1.0994365215301514
11,11,1.1849671602249146,,,,,,
12,12,,,0.6404896974563599,0.8670774102210999,1.2563875913619995,1.1798235177993774,1.0994365215301514
12,12,1.1326494216918945,,,,,,
13,13,,,0.6294165253639221,0.8542124629020691,1.23905348777771,1.1444697380065918,1.0994365215301514
13,13,1.0406595468521118,,,,,,
14,14,,,0.611756443977356,0.8421022295951843,1.2166191339492798,1.1000442504882812,1.0994365215301514
14,14,0.9222778677940369,,,,,,
15,15,,,0.5901398062705994,0.8339654207229614,1.189803957939148,1.052945613861084,1.052945613861084
15,15,0.7955251932144165,,,,,,
16,16,,,0.5680920481681824,0.830504298210144,1.161648154258728,1.0096107721328735,1.0096107721328735
16,16,0.6824021935462952,,,,,,
17,17,,,0.549152672290802,0.8301532864570618,1.1354615688323975,0.9741839170455933,0.9741839170455933
17,17,0.5991116166114807,,,,,,
18,18,,,0.5359903573989868,0.8308289647102356,1.113089919090271,0.9480878114700317,0.9480878114700317
18,18,0.5473415851593018,,,,,,
19,19,,,0.5300136804580688,0.8309674859046936,1.094929575920105,0.9309665560722351,0.9309665560722351
19,19,0.5160940885543823,,,,,,
20,20,,,0.5310890674591064,0.8293935060501099,1.0807815790176392,0.9212612509727478,0.9212612509727478
20,20,0.4904506206512451,,,,,,
21,21,,,0.5378308892250061,0.8254964351654053,1.0701043605804443,0.9168668985366821,0.9168668985366821
21,21,0.4588231146335602,,,,,,
22,22,,,0.5486762523651123,0.8199945688247681,1.0617982149124146,0.9164308905601501,0.9164308905601501
22,22,0.41763246059417725,,,,,,
23,23,,,0.5623952150344849,0.8148675560951233,1.0543862581253052,0.9197080731391907,0.9164308905601501
23,23,0.37308546900749207,,,,,,
24,24,,,0.5774103403091431,0.8118897080421448,1.0466225147247314,0.926051676273346,0.9164308905601501
24,24,0.3365974724292755,,,,,,
25,25,,,0.5911877751350403,0.811168372631073,1.0379347801208496,0.9328659772872925,0.9164308905601501
25,25,0.3155404329299927,,,,,,
26,26,,,0.6008234620094299,0.8113444447517395,1.0284303426742554,0.9362502098083496,0.9164308905601501
26,26,0.30716052651405334,,,,,,
27,27,,,0.6042889356613159,0.8111484050750732,1.0186684131622314,0.933383047580719,0.9164308905601501
27,27,0.30172091722488403,,,,,,
28,28,,,0.6009656190872192,0.8103898167610168,1.0094741582870483,0.9239222407341003,0.9164308905601501
28,28,0.2917151153087616,,,,,,
29,29,,,0.5913132429122925,0.8094977140426636,1.0018322467803955,0.9093448519706726,0.9093448519706726
29,29,0.27697989344596863,,,,,,
30,30,,,0.5764915943145752,0.8086653351783752,0.9967477321624756,0.8917530179023743,0.8917530179023743
30,30,0.26127612590789795,,,,,,
31,31,,,0.558348536491394,0.8078199625015259,0.9949936270713806,0.87354576587677,0.87354576587677
31,31,0.24666957557201385,,,,,,
32,32,,,0.5394715666770935,0.8071745038032532,0.9967852830886841,0.8575305938720703,0.8575305938720703
32,32,0.233104407787323,,,,,,
33,33,,,0.5227648019790649,0.8072216510772705,1.0015426874160767,0.8462505340576172,0.8462505340576172
33,33,0.22190287709236145,,,,,,
34,34,,,0.5104594826698303,0.8079853057861328,1.0079600811004639,0.84059739112854,0.84059739112854
34,34,0.2160603553056717,,,,,,
35,35,,,0.5033503174781799,0.8086739182472229,1.0145217180252075,0.8394031524658203,0.8394031524658203
35,35,0.2155442088842392,,,,,,
36,36,,,0.5010719299316406,0.8084834218025208,1.0202451944351196,0.8409450054168701,0.8394031524658203
36,36,0.21480458974838257,,,,,,
37,37,,,0.5028091073036194,0.807543158531189,1.0250493288040161,0.8445591330528259,0.8394031524658203
37,37,0.20836929976940155,,,,,,
38,38,,,0.5073505640029907,0.8066877722740173,1.0294615030288696,0.8502866625785828,0.8394031524658203
38,38,0.19757866859436035,,,,,,
39,39,,,0.5128520727157593,0.8064684271812439,1.0340560674667358,0.8574708700180054,0.8394031524658203
39,39,0.18843573331832886,,,,,,
40,40,,,0.5172021985054016,0.8067243099212646,1.039069414138794,0.8644066452980042,0.8394031524658203
40,40,0.1846015900373459,,,,,,
41,41,,,0.5187485218048096,0.8070133924484253,1.044278860092163,0.8692057132720947,0.8394031524658203
41,41,0.18495550751686096,,,,,,
42,42,,,0.5167150497436523,0.8071576952934265,1.0491691827774048,0.8707364797592163,0.8394031524658203
42,42,0.18610000610351562,,,,,,
43,43,,,0.5112723112106323,0.8073334097862244,1.0533703565597534,0.8690760135650635,0.8394031524658203
43,43,0.18521873652935028,,,,,,
44,44,,,0.5034885406494141,0.8078262805938721,1.0570223331451416,0.8654866218566895,0.8394031524658203
44,44,0.1815539002418518,,,,,,
45,45,,,0.49510055780410767,0.8087605834007263,1.0606257915496826,0.8618474006652832,0.8394031524658203
45,45,0.17675746977329254,,,,,,
46,46,,,0.48796918988227844,0.8099454045295715,1.0644856691360474,0.85967618227005,0.8394031524658203
46,46,0.1735984981060028,,,,,,
47,47,,,0.4834499955177307,0.8109192848205566,1.068371057510376,0.8594580888748169,0.8394031524658203
47,47,0.1732247769832611,,,,,,
48,48,,,0.4821036159992218,0.8112612962722778,1.0717411041259766,0.8608773946762085,0.8394031524658203
48,48,0.17369163036346436,,,,,,
49,49,,0.1721605360507965,,,,,
49,49,,,0.48375728726387024,0.8109536170959473,1.0741716623306274,0.8634859919548035,0.8394031524658203
49,49,0.1721605360507965,,,,,,
50,50,,,0.48758193850517273,0.8103978633880615,1.0754892826080322,0.8668671250343323,0.8394031524658203
50,50,0.16835792362689972,,,,,,
51,51,,,0.49219462275505066,0.8100478649139404,1.0757001638412476,0.8703377842903137,0.8394031524658203
51,51,0.16449032723903656,,,,,,
52,52,,,0.49604561924934387,0.8100663423538208,1.075032114982605,0.8729619383811951,0.8394031524658203
52,52,0.16213521361351013,,,,,,
53,53,,,0.4979459345340729,0.8103104829788208,1.0739953517913818,0.8739951252937317,0.8394031524658203
53,53,0.16083966195583344,,,,,,
54,54,,,0.49737682938575745,0.8105592727661133,1.0731966495513916,0.8732231855392456,0.8394031524658203
54,54,0.15941576659679413,,,,,,
55,55,,,0.4945216476917267,0.8107238411903381,1.0730148553848267,0.8709724545478821,0.8394031524658203
55,55,0.1572209745645523,,,,,,
56,56,,,0.49016475677490234,0.8108797073364258,1.0734484195709229,0.8679479360580444,0.8394031524658203
56,56,0.15431524813175201,,,,,,
57,57,,,0.4854711592197418,0.8111376166343689,1.0741721391677856,0.8649634122848511,0.8394031524658203
57,57,0.1513061374425888,,,,,,
58,58,,,0.48160868883132935,0.8115050196647644,1.0746651887893677,0.8625926375389099,0.8394031524658203
58,58,0.14898987114429474,,,,,,
59,59,,,0.4793674945831299,0.8118775486946106,1.0744088888168335,0.8610037565231323,0.8394031524658203
