epoch,step,train/loss_epoch,train/loss_step,val/error_h,val/error_u,val/error_v,val/loss,val/loss_best
0,0,,,0.7637968063354492,0.9607870578765869,1.060019612312317,1.2657960653305054,1.2657960653305054
0,0,0.4375310242176056,,,,,,
1,1,,,0.7769148945808411,0.8589014410972595,1.0065808296203613,1.1563509702682495,1.1563509702682495
1,1,0.46956008672714233,,,,,,
2,2,,,0.8124136328697205,0.8598940372467041,0.9663100838661194,1.1782782077789307,1.1563509702682495
2,2,0.31743893027305603,,,,,,
3,3,,,0.8093432784080505,0.8647100329399109,0.9634643793106079,1.1767621040344238,1.1563509702682495
3,3,0.3400826156139374,,,,,,
4,4,,,0.7957919239997864,0.8558410406112671,0.9664118885993958,1.153497338294983,1.153497338294983
4,4,0.35638758540153503,,,,,,
5,5,,,0.7774844169616699,0.8504050970077515,0.9694966673851013,1.1276535987854004,1.1276535987854004
5,5,0.33760449290275574,,,,,,
6,6,,,0.760728120803833,0.8584867119789124,0.9770501255989075,1.1183533668518066,1.1183533668518066
6,6,0.3116987347602844,,,,,,
7,7,,,0.7515194416046143,0.8744899034500122,0.9853981733322144,1.1259620189666748,1.1183533668518066
7,7,0.302863210439682,,,,,,
8,8,,,0.7473784685134888,0.8823481798171997,0.9873246550559998,1.1290117502212524,1.1183533668518066
8,8,0.30740097165107727,,,,,,
9,9,,,0.7453033328056335,0.8770744204521179,0.9845094680786133,1.1202399730682373,1.1183533668518066
9,9,0.3072861135005951,,,,,,
10,10,,,0.7459384202957153,0.8658006191253662,0.9810599088668823,1.109175682067871,1.109175682067871
10,10,0.295215904712677,,,,,,
11,11,,,0.7468430995941162,0.8579930663108826,0.9774243831634521,1.1014089584350586,1.1014089584350586
11,11,0.2870604693889618,,,,,,
12,12,,,0.7449592351913452,0.8542985916137695,0.9748613834381104,1.0945007801055908,1.0945007801055908
12,12,0.2860168218612671,,,,,,
13,13,,,0.7406758666038513,0.8538286685943604,0.9737586975097656,1.0883609056472778,1.0883609056472778
13,13,0.2845490872859955,,,,,,
14,14,,,0.7347745895385742,0.8544183969497681,0.9728705286979675,1.0813734531402588,1.0813734531402588
14,14,0.2809993326663971,,,,,,
15,15,,,0.7284908294677734,0.8559823632240295,0.9743810892105103,1.0762386322021484,1.0762386322021484
15,15,0.2736413776874542,,,,,,
16,16,,,0.7225868701934814,0.8573663830757141,0.9792242050170898,1.0734288692474365,1.0734288692474365
16,16,0.2652552127838135,,,,,,
17,17,,,0.7173153758049011,0.8563005328178406,0.9830743074417114,1.06873619556427,1.06873619556427
17,17,0.2595551013946533,,,,,,
18,18,,,0.7115159630775452,0.8497753143310547,0.9824428558349609,1.056196928024292,1.056196928024292
18,18,0.25523290038108826,,,,,,
