epoch,step,train/loss_epoch,train/loss_step,val/error_h,val/error_u,val/error_v,val/loss,val/loss_best
0,0,,,0.9201437830924988,1.0703619718551636,0.9965429902076721,1.5475361347198486,1.5475361347198486
0,0,1.6949236392974854,,,,,,
1,1,,,0.8623529076576233,0.9166353940963745,0.9678888320922852,1.2962241172790527,1.2962241172790527
1,1,1.1281758546829224,,,,,,
2,2,,,0.7808099389076233,0.8735439777374268,0.9598004817962646,1.1459689140319824,1.1459689140319824
2,2,0.7838914394378662,,,,,,
3,3,,,0.7611112594604492,0.9274885058403015,0.9609842896461487,1.1706653833389282,1.1459689140319824
3,3,0.602935254573822,,,,,,
4,4,,,0.7788407206535339,0.999818742275238,0.9645273685455322,1.2638804912567139,1.1459689140319824
4,4,0.5853860974311829,,,,,,
5,5,,,0.7829558849334717,1.0142673254013062,0.9684786200523376,1.2858024835586548,1.1459689140319824
5,5,0.6752251982688904,,,,,,
6,6,,,0.7711520195007324,0.9827307462692261,0.9754990339279175,1.2439476251602173,1.1459689140319824
6,6,0.6785350441932678,,,,,,
7,7,,,0.7598055601119995,0.9399082064628601,0.9863376617431641,1.195554494857788,1.1459689140319824
7,7,0.609027624130249,,,,,,
8,8,,,0.7553535103797913,0.9069948196411133,0.9980541467666626,1.1669739484786987,1.1459689140319824
8,8,0.5725927948951721,,,,,,
9,9,,,0.7547351717948914,0.8878461718559265,1.0074855089187622,1.1548652648925781,1.1459689140319824
9,9,0.5811694264411926,,,,,,
10,10,,,0.7542409300804138,0.8790132999420166,1.014135718345642,1.150579571723938,1.1459689140319824
10,10,0.5987601280212402,,,,,,
11,11,,,0.7529346346855164,0.8775298595428467,1.019742488861084,1.1511613130569458,1.1459689140319824
11,11,0.6005783081054688,,,,,,
12,12,,,0.7520965337753296,0.882688581943512,1.026352047920227,1.1587612628936768,1.1459689140319824
12,12,0.5818214416503906,,,,,,
13,13,,,0.753839910030365,0.8950469493865967,1.0345178842544556,1.1768791675567627,1.1459689140319824
13,13,0.5497815608978271,,,,,,
14,14,,,0.7594415545463562,0.9145673513412476,1.0421963930130005,1.2060505151748657,1.1459689140319824
14,14,0.5168150067329407,,,,,,
15,15,,,0.767777144908905,0.9386647343635559,1.045198917388916,1.2403347492218018,1.1459689140319824
15,15,0.49518996477127075,,,,,,
16,16,,,0.7753385305404663,0.9615485072135925,1.0402978658676147,1.2681939601898193,1.1459689140319824
16,16,0.49100467562675476,,,,,,
17,17,,,0.7787306904792786,0.9765953421592712,1.0290120840072632,1.2798404693603516,1.1459689140319824
17,17,0.49904489517211914,,,,,,
18,18,,,0.7772156000137329,0.9802134037017822,1.0170080661773682,1.2740392684936523,1.1459689140319824
18,18,0.507480800151825,,,,,,
19,19,,,0.7725178003311157,0.9732937216758728,1.0092313289642334,1.2567243576049805,1.1459689140319824
19,19,0.5100206732749939,,,,,,
20,20,,,0.7669466733932495,0.959769606590271,1.0065841674804688,1.2352502346038818,1.1459689140319824
20,20,0.5084553360939026,,,,,,
21,21,,,0.7620607614517212,0.9442358613014221,1.0072262287139893,1.2149605751037598,1.1459689140319824
21,21,0.5058140754699707,,,,,,
22,22,,,0.7584620714187622,0.9301912188529968,1.0095778703689575,1.1989305019378662,1.1459689140319824
22,22,0.5027695298194885,,,,,,
23,23,,,0.7562001347541809,0.919539213180542,1.0134913921356201,1.1887903213500977,1.1459689140319824
23,23,0.4987028241157532,,,,,,
24,24,,,0.7552081942558289,0.912947416305542,1.0194765329360962,1.1852688789367676,1.1459689140319824
24,24,0.4933536946773529,,,,,,
25,25,,,0.7554551362991333,0.9103782176971436,1.0273321866989136,1.1881059408187866,1.1459689140319824
25,25,0.48753663897514343,,,,,,
26,26,,,0.7567803859710693,0.9113996028900146,1.0352500677108765,1.1955783367156982,1.1459689140319824
26,26,0.48282530903816223,,,,,,
27,27,,,0.7586604356765747,0.9152411222457886,1.040128231048584,1.2044110298156738,1.1459689140319824
27,27,0.48039737343788147,,,,,,
28,28,,,0.7602992057800293,0.920816957950592,1.0392762422561646,1.2109559774398804,1.1459689140319824
28,28,0.4798075258731842,,,,,,
29,29,,,0.7611033916473389,0.9269374012947083,1.0324071645736694,1.2132494449615479,1.1459689140319824
29,29,0.4791593849658966,,,,,,
30,30,,,0.7610465288162231,0.9326347708702087,1.0220707654953003,1.2120188474655151,1.1459689140319824
30,30,0.4771156311035156,,,,,,
31,31,,,0.7605288624763489,0.9373348355293274,1.012070655822754,1.2096004486083984,1.1459689140319824
31,31,0.47446489334106445,,,,,,
32,32,,,0.7599670886993408,0.9407874941825867,1.0052164793014526,1.2079553604125977,1.1459689140319824
32,32,0.4731667637825012,,,,,,
33,33,,,0.7595439553260803,0.9429284930229187,1.0021036863327026,1.207554578781128,1.1459689140319824
33,33,0.47417715191841125,,,,,,
34,34,,,0.7592479586601257,0.9438268542289734,1.001624345779419,1.207746982574463,1.1459689140319824
34,34,0.4764834940433502,,,,,,
35,35,,,0.7590503096580505,0.9437009692192078,1.0024861097335815,1.207911491394043,1.1459689140319824
35,35,0.47798487544059753,,,,,,
36,36,,,0.7590239644050598,0.9428987503051758,1.0043447017669678,1.2082561254501343,1.1459689140319824
36,36,0.47714921832084656,,,,,,
37,37,,,0.7593231201171875,0.9417911171913147,1.00778329372406,1.2096762657165527,1.1459689140319824
37,37,0.4740552008152008,,,,,,
38,38,,,0.7600468397140503,0.940631091594696,1.0133904218673706,1.2129011154174805,1.1459689140319824
38,38,0.47019994258880615,,,,,,
39,39,,,0.7610748410224915,0.9394672513008118,1.0207288265228271,1.2175829410552979,1.1459689140319824
